pharmacyID,medicineID,quantity,discount
1574,49332,5714,10
1574,9879,4453,20
1574,37720,9594,0
1574,31470,4636,30
1574,13136,334,30
1574,50060,5945,30
1574,31038,2936,20
1574,37368,6169,20
1574,8765,9373,20
1574,26430,8552,10
1574,50463,6720,20
1574,44062,8697,30
1574,8980,480,20
1574,28541,5833,30
1574,46102,3628,30
1574,5807,4354,20
1574,1600,3330,10
1574,35092,5851,20
1574,12889,3259,10
1574,13759,5276,20
1574,26449,3625,10
1574,53278,9378,10
1574,24941,7753,30
1574,34238,8300,20
1574,27764,3590,30
1574,4213,6132,20
1574,29916,4237,0
1574,48107,6036,10
1574,26394,7770,10
1574,50393,8552,0
1574,38708,5866,0
1574,50909,2238,20
1574,45349,1757,30
1574,30380,6697,20
1574,41574,7660,20
1574,38365,2576,30
1574,9602,6926,0
1574,35712,6498,0
1574,18303,528,20
1574,41811,1773,20
1574,43775,1514,20
1574,23961,153,20
1574,45151,2822,30
1574,27617,458,10
1574,46454,8886,0
1574,49795,6531,0
1574,52587,3788,0
1574,43675,325,20
1574,3596,9533,0
1574,6563,9153,0
1574,16115,9129,10
1574,22776,7495,20
1574,14229,3498,30
1574,27243,2986,20
1574,15688,7284,10
1574,29783,1468,30
1574,8004,9927,20
1574,26672,1725,10
1574,1706,7619,10
1574,31691,144,30
1574,14851,5291,20
1574,42439,9029,30
1574,15312,8769,10
1574,20719,4308,30
1574,49788,4267,20
1574,2472,8715,0
1574,45741,289,0
1574,10114,9990,0
1574,39140,3101,20
1574,7239,5011,20
1574,27432,8693,20
1574,33835,7874,30
1574,18345,2286,20
1574,25447,2235,10
1574,15274,925,30
1574,21905,6474,20
1574,2144,6558,0
1574,4381,6617,10
1574,19387,3030,30
1574,28042,4269,0
1574,37972,3431,30
1574,40473,7483,0
1574,12908,1613,0
1574,3502,1832,0
1574,29784,1577,30
1574,19147,6241,30
1574,31863,814,20
1574,25276,7084,20
1574,42954,4227,20
1574,20981,4034,30
1574,7693,2819,0
1574,36368,4961,10
1574,9024,3889,10
1574,37635,8523,0
1574,8484,6523,10
1574,37440,4671,10
1574,39216,9472,30
1574,6437,9916,20
1574,3955,5725,0
1574,46914,1488,0
1574,50891,6740,30
1574,29406,120,30
1574,12739,3995,30
1574,36863,608,0
1574,46703,1859,30
1574,6469,5122,30
1574,27079,5093,10
1574,468,7656,30
1574,48320,3395,10
1574,44281,1451,10
1574,19030,1381,30
1574,35082,7445,10
1574,30808,5277,0
1574,32206,1542,10
1574,19033,9701,10
1574,42000,5954,10
1574,41139,9404,0
1574,12814,4100,0
1574,46299,3748,0
1574,33753,3614,30
1574,27973,359,0
1574,8763,1632,30
1574,46631,8153,20
1574,41047,6856,20
1574,50676,5279,10
1574,47754,664,20
1574,36277,149,20
1574,35697,8571,10
1574,7049,8025,30
1574,10045,2154,0
1574,13863,6416,30
1574,27267,2036,10
1574,29976,2956,20
1574,50551,5058,10
1574,14813,6882,20
1574,12824,3104,20
1574,19479,5524,20
1574,19619,1828,30
1574,8510,1537,20
1574,13601,4623,10
1574,38920,8072,0
1574,13736,6127,20
1574,52331,8777,10
1574,50373,2577,0
1574,52026,9350,0
1574,33325,354,10
1574,22380,3877,10
1574,10892,6855,10
1574,11171,8934,0
1574,51905,5433,20
1574,38429,5641,20
1574,28198,2340,0
1574,17248,1217,30
1574,43974,366,30
1574,33680,9356,20
1574,34713,8875,30
1574,14008,579,30
1574,14907,2870,0
1574,4551,9873,30
1574,10206,8000,10
1574,29463,6284,20
1574,51282,1044,30
1574,51792,7897,10
1574,14003,2555,30
1574,4536,9565,30
1574,47289,5006,0
1574,16604,9828,10
1574,27716,2821,20
1574,50125,7880,30
1574,26684,7886,20
1574,14619,4103,10
1574,29497,5280,20
1574,34447,7885,20
1574,26321,7451,0
1574,3565,7602,30
1574,10729,7224,30
1574,18377,692,30
1574,9618,2831,10
1574,27422,1960,20
1574,51349,9976,20
1574,13503,280,10
1574,5319,2495,10
1574,51337,1419,0
1574,16279,4793,0
1574,7057,7328,30
1574,37926,9227,20
1574,3023,2873,30
1574,28424,3885,0
1574,20148,4851,30
1574,14945,8687,0
1574,12119,4208,20
1574,25301,5228,30
1574,42756,6338,20
1574,22570,4328,10
1574,52853,9561,0
1574,1258,2729,20
1574,7560,8293,0
1574,27654,6301,10
1574,42564,4935,0
1574,36232,429,20
1574,21668,6803,20
1574,21107,5047,10
1574,36228,6773,30
1574,45000,5653,0
1574,17392,3138,20
7016,12925,3983,0
7016,34216,4618,30
7016,49660,2659,10
7016,12670,3767,30
7016,46471,9490,10
7016,49298,8576,0
7016,45525,4475,10
7016,26697,9266,30
7016,1549,6411,0
7016,20345,5428,20
7016,22918,7002,0
7016,31090,3551,10
7016,3743,6102,30
7016,21154,7454,0
7016,29222,5392,30
7016,45445,9476,20
7016,36926,5785,10
7016,3732,1067,20
7016,16725,9586,0
7016,41373,4560,20
7016,49050,9891,20
7016,3254,105,0
7016,10773,4336,30
7016,32448,7036,10
7016,23940,3976,20
7016,2779,554,10
7016,27386,1772,10
7016,14037,8991,10
7016,24032,4199,0
7016,33128,4570,30
7016,7720,2532,10
7016,41447,2576,10
7016,20996,951,30
7016,40159,2125,0
7016,1807,9136,0
7016,35841,3776,30
7016,45020,4275,30
7016,23331,3981,20
7016,53386,6964,10
7016,31310,8132,20
7016,47117,5580,30
7016,47243,8434,0
7016,39567,3411,0
7016,7696,40,10
7016,13729,8175,10
7016,47271,29,20
7016,52616,9454,0
7016,41754,3805,10
7016,37352,828,20
7016,13552,8674,30
7016,5879,5088,10
7016,47729,4286,20
7016,4982,43,0
7016,15595,2535,10
7016,629,1539,30
7016,46232,7306,10
7016,22984,3401,10
7016,48515,952,0
7016,5902,6173,30
7016,44393,3992,20
7016,13348,9273,30
7016,52844,8259,20
7016,41376,2943,20
7016,32651,2155,0
7016,45768,6753,20
7016,24626,1351,0
7016,37562,5752,10
7016,8496,3234,10
7016,30018,2605,30
7016,39593,4961,10
7016,52695,4658,0
7016,12686,4554,10
7016,263,2543,20
7016,51754,8642,30
7016,31393,6042,30
7016,42034,9700,10
7016,18933,9629,30
7016,35022,6666,20
7016,52259,9416,10
7016,47834,8090,10
7016,6123,9168,10
7016,52898,3374,0
7016,48318,9205,20
7016,45358,3084,20
7016,12933,3674,0
7016,44282,4903,30
7016,12327,1445,20
7016,13609,6337,20
7016,32558,7252,0
7016,13389,4506,0
7016,51932,2155,0
7016,5328,6698,0
7016,4778,9285,0
7016,8962,9092,0
7016,15318,2794,0
7016,21649,3315,0
7016,17848,9891,10
7016,14874,8484,0
7016,51605,203,0
7016,17195,3370,10
7016,38306,4510,0
7016,4450,8601,0
7016,6427,6859,10
7016,8974,8676,0
7016,26854,5404,30
7016,38515,9079,10
7016,20292,6836,20
7016,22436,9481,20
7016,32713,2242,30
7016,23079,7906,20
7016,14147,3086,20
7016,40674,9496,0
7016,33679,2614,20
7016,18402,9289,10
7016,46049,6559,30
7016,48023,5957,10
7016,23407,824,30
7016,6331,7009,30
7016,28063,6297,0
7016,11681,2102,10
7016,24886,6263,10
7016,15295,1533,20
7016,17316,5262,30
7016,18669,3659,0
7016,7060,1973,20
7016,12054,2789,20
7016,22997,5646,10
7016,4134,4050,10
7016,18097,8709,10
7016,41577,7833,10
7016,20708,1516,0
7016,9940,8819,30
7016,50494,9576,30
7016,22335,3190,0
7016,1108,6501,20
7016,40184,807,10
7016,4931,8251,10
7016,2932,6595,10
7016,26310,7887,30
7016,6183,345,30
7016,53058,2957,20
7016,52473,4108,10
7016,17183,6120,30
7016,47906,4671,10
7016,41677,9673,20
7016,5993,8614,20
7016,9932,1409,10
7016,34176,9026,0
7016,8984,8312,30
7016,39486,3387,30
7016,52436,2369,10
7016,51692,8570,0
7016,25685,5294,10
7016,51555,4108,0
7016,9699,3141,20
7016,21713,926,30
7016,52305,9632,0
7016,41964,5000,0
7016,8609,745,20
7016,8887,7624,30
7016,24397,2431,30
7016,34510,854,0
7016,3377,39,30
7016,36046,5577,20
7016,32136,5185,0
7016,23549,1944,30
7016,45377,690,20
7016,1190,4404,30
7016,31703,5498,0
7016,21432,4505,10
7016,16365,4044,10
7016,51959,43,0
7016,39177,7528,20
7016,19182,9035,0
7016,23536,1233,30
7016,49511,4094,0
7016,49525,1908,30
8442,27434,8613,20
8442,46709,8265,10
8442,23776,4486,20
8442,32358,7951,30
8442,21863,9949,30
8442,27401,462,0
8442,30044,2636,10
8442,41520,1635,30
8442,49867,8737,0
8442,121,3991,10
8442,16036,1340,10
8442,17842,402,10
8442,36968,7734,10
8442,5519,9213,0
8442,39839,1624,10
8442,29804,5001,30
8442,3907,2138,20
8442,41743,6340,0
8442,23176,7610,20
8442,40838,5261,20
8442,22617,6689,30
8442,40790,3795,10
8442,49712,7273,0
8442,9832,598,20
8442,42702,1408,0
8442,18830,9638,10
8442,40248,9926,20
8442,18514,6898,30
8442,11355,3036,10
8442,47979,4173,30
8442,13431,6967,30
8442,48339,3676,20
8442,15825,8008,0
8442,2492,4940,30
8442,48734,2745,20
8442,51327,4730,30
8442,40633,3500,30
8442,6672,5175,30
8442,53340,166,30
8442,48773,9523,10
8442,25810,331,10
8442,37873,7651,0
8442,10549,194,20
8442,21955,7720,10
8442,19111,8585,30
8442,19829,488,10
8442,12167,9371,20
8442,17107,4884,30
8442,8585,6645,10
8442,42691,8445,10
8442,53028,9170,0
8442,4300,7610,0
8442,35020,4474,10
8442,51702,4738,0
8442,30689,4135,20
8442,10718,8255,10
8442,8558,7660,0
8442,8277,7814,30
8442,7294,2302,0
8442,7030,5427,30
8442,16228,3382,10
8442,13408,172,30
8442,26843,313,20
8442,17629,6184,20
8442,33647,6054,20
8442,3145,4294,0
8442,7287,1997,20
8442,49015,2828,10
8442,34768,9954,20
8442,14626,3374,20
8442,4379,9210,20
8442,13845,7740,0
8442,4490,9689,30
8442,33706,6709,30
8442,27893,6570,30
8442,50880,106,0
8442,49958,3081,30
8442,13663,10,30
8442,47462,3069,20
8442,25749,5675,0
8442,41464,3056,10
8442,48875,2427,0
8442,47497,2822,10
8442,46982,6534,30
8442,13494,6486,0
8442,46850,128,20
8442,27337,6718,10
8442,23443,1727,30
8442,52853,3452,10
8442,45240,148,0
8442,31485,7996,20
8442,13177,6084,10
8442,20419,7007,20
8442,5659,6190,20
8442,38437,3722,10
8442,303,1310,30
8442,41559,8726,30
8442,35497,4672,20
8442,30084,6564,0
8442,39623,8601,30
8442,12455,7853,20
8442,26221,8691,20
8442,2509,3208,0
8442,32352,58,10
8442,27720,7376,20
8442,9809,7468,30
8442,6714,5054,10
8442,26312,3559,0
8442,21331,4070,20
8442,42265,124,30
8442,28088,5391,10
8442,37500,6996,10
8442,46014,3963,30
8442,31019,4371,0
8442,12204,6611,10
8442,24199,7966,0
8442,8154,6048,30
8442,3110,7184,20
8442,42489,6168,30
8442,48830,7411,0
8442,40986,9751,10
8442,8878,506,10
8442,37367,6967,0
8442,27841,7569,0
8442,37891,7045,30
8442,26075,7772,0
8442,7238,7726,20
8442,48481,3515,0
8442,30463,2722,10
8442,21274,2181,0
8442,35703,2606,20
8442,39130,5543,30
8442,4433,1142,10
8442,40718,42,10
8442,20982,7196,0
8442,21448,8336,20
8442,40157,7513,30
8442,10278,3469,30
8442,6406,3483,20
8442,9977,90,20
8442,37108,7882,0
8442,6793,8961,20
8442,41047,2288,30
8442,39004,8793,10
8442,17198,2743,20
8442,18207,6991,20
8442,7030,6428,20
8442,36477,7699,30
8442,23703,2536,0
8442,14924,9406,20
8442,45068,1862,20
8442,3555,7923,10
8442,51484,7019,10
8442,19974,5618,0
8442,1032,3503,10
8442,40839,1082,30
8442,14979,4628,0
8442,41483,6298,30
8442,14233,7935,20
8442,6945,6688,0
8442,38038,6728,10
8442,8558,1759,0
8442,23681,9055,0
8442,45480,2058,20
8442,35332,5568,0
8442,17116,9114,20
8442,9788,7829,0
8442,52706,7902,10
8442,3678,7885,0
8442,28360,7011,10
8442,17527,5660,30
8442,35781,8379,10
8442,33173,8459,10
8442,9907,3745,0
8442,30591,7378,20
8442,18947,3716,20
8442,13824,8997,0
8442,53432,5378,0
8442,49052,1079,30
8442,5995,7717,10
8442,39641,4017,10
8442,51373,845,20
8442,48034,3593,20
8442,36674,3252,10
8442,26489,4571,30
8442,15933,7846,0
8442,5804,3461,0
8442,49196,4666,20
8442,7893,3948,20
8442,46213,1846,0
8442,28811,1672,20
8442,31689,3398,10
8442,19993,3927,0
8442,17194,7939,0
8442,45068,9593,0
8442,46879,3070,10
8442,41462,7372,30
8442,26387,8192,10
8442,52322,787,20
8442,25035,9209,10
8442,42531,6659,20
8442,23976,5873,0
8442,49808,1282,20
8442,28430,903,10
8442,26382,3639,10
8442,43803,6476,10
8442,37053,9697,10
8442,3755,2644,0
8442,47695,261,30
8442,24005,7414,0
8442,23117,1552,30
8442,34066,9431,10
8442,6919,7954,0
8442,33690,4758,10
8442,15614,6740,20
8442,51268,1348,10
8442,6568,1370,10
8442,41477,3091,10
8442,3228,1122,10
8442,36100,2497,20
8442,48228,9660,20
8442,50777,1671,20
8442,46849,6262,20
8442,3563,5871,20
8442,5863,9016,30
8442,37062,2106,20
8442,52696,5881,20
8442,7190,1952,30
8442,335,2947,0
8442,1468,4014,10
8442,38859,3270,30
8442,34818,7639,30
8442,36974,2283,30
8442,46820,6397,0
8442,14315,1973,30
8442,8691,6333,0
8442,36826,9429,20
8442,14122,5191,10
8442,26208,5504,0
8442,30964,8064,0
8442,15562,5148,0
8442,44705,1018,20
8442,27427,971,0
8442,36013,9159,30
8442,18301,7174,20
8442,37671,6547,20
8442,46943,7641,30
8442,43069,1008,0
8442,7219,5867,30
8442,9172,9540,30
8442,42625,2665,30
8442,46520,2250,10
8442,9851,3402,10
8442,25370,1656,30
8442,31934,2576,0
6931,44970,1469,30
6931,12030,2807,30
6931,21038,4773,30
6931,24718,6561,30
6931,1787,7049,10
6931,16284,4549,10
6931,15439,8712,20
6931,12598,7047,10
6931,2536,9402,30
6931,27855,7920,30
6931,38169,7107,10
6931,21083,8975,10
6931,29045,9814,20
6931,48831,5534,10
6931,13863,6323,30
6931,20310,6685,10
6931,31798,7349,10
6931,2583,1581,20
6931,41250,5267,10
6931,42243,8426,0
6931,20646,1135,30
6931,9321,1003,0
6931,33354,4016,10
6931,27144,9883,20
6931,19593,4455,0
6931,27378,886,0
6931,49456,4514,20
6931,14715,7905,20
6931,14337,3658,30
6931,47706,4588,0
6931,7111,8031,30
6931,21624,4829,20
6931,38167,1879,0
6931,37292,3928,30
6931,36751,7569,30
6931,18244,2173,30
6931,53319,2024,0
6931,10404,4347,10
6931,18121,7210,10
6931,28245,3231,10
6931,15012,2090,10
6931,32912,6320,30
6931,19409,4297,0
6931,34671,5310,0
6931,47262,2462,30
6931,14296,3259,20
6931,4733,1191,20
6931,43543,8876,0
6931,37921,7183,0
6931,9443,9108,30
6931,31843,5996,10
6931,27214,6805,30
6931,51988,4395,30
6931,19683,2788,10
6931,43815,5816,30
6931,13964,9150,0
6931,34679,971,30
6931,14086,3069,10
6931,10276,4584,20
6931,44984,5563,0
6931,22980,8300,20
6931,33214,7925,0
6931,25269,6664,30
6931,38735,2078,20
6931,51353,8584,30
6931,37786,6209,0
6931,9401,931,20
6931,5225,3591,20
6931,27403,1549,30
6931,46418,32,0
6931,1293,2393,20
6931,7996,4111,30
6931,15001,7432,10
6931,51664,8256,30
6931,23768,3503,10
6931,5795,1276,0
6931,18910,8938,0
6931,17510,2269,20
6931,9192,6341,0
6931,48834,2085,30
6931,39046,5745,30
6931,15778,5215,10
6931,19528,343,0
6931,11170,2583,30
6931,2370,4339,30
6931,46328,5429,20
6931,14924,9054,10
6931,40513,7378,30
6931,27984,5724,30
6931,1620,9581,30
6931,28517,192,10
6931,1104,1742,30
6931,44513,3962,10
6931,38736,8382,30
6931,4895,9361,0
6931,10969,6624,20
6931,11520,28,0
6931,25161,9369,30
6931,2749,9610,20
6931,36532,1961,20
6931,37539,3347,20
6931,20044,7921,30
6931,19525,5888,0
6931,51702,7143,20
6931,47305,4560,10
6931,4841,6152,30
6931,24649,6288,10
6931,40344,7957,10
6931,2833,22,10
6931,39320,3160,0
6931,26908,7347,10
6931,17441,3817,30
6931,25301,7466,0
6931,6511,6914,30
6931,30957,9903,10
6931,30764,4295,20
6931,19702,8484,0
6931,1056,6733,10
6931,22403,6645,30
6931,47079,9010,20
6931,20009,5593,10
6931,46398,1716,30
6931,25587,6623,10
6931,11473,4099,20
6931,29721,5653,20
6931,3756,6038,0
6931,18269,2318,20
6931,6209,8285,10
6931,8560,6047,20
6931,31011,1054,10
6931,34424,416,30
6931,31271,6341,20
6931,20071,9316,10
6931,46945,2285,10
6931,48887,3689,10
6931,19911,5787,10
6931,1894,8779,20
6931,12491,3992,0
6931,29828,9580,10
6931,23951,675,10
6931,46819,9084,30
6931,52946,8291,0
6931,35344,9472,10
6931,3073,2879,10
6931,51938,1865,10
6931,4013,3688,20
6931,39485,8485,0
6931,35337,2019,20
6931,14348,5592,20
6931,11976,4114,0
6931,31559,3359,20
6931,19803,6195,20
6931,36738,3307,30
6931,48361,2094,10
6931,42636,448,10
6931,21157,2355,10
6931,32719,881,0
6931,27778,7557,10
6931,1640,6969,10
6931,43654,7550,10
6931,3668,1570,10
6931,50932,9467,0
6931,28288,9236,10
6931,33998,6730,10
6931,39236,4214,10
6931,6540,4921,20
6931,31409,1400,30
6931,19627,5384,0
6931,2705,2353,30
6931,9686,9551,30
6931,25492,1428,0
6931,46164,9933,30
6931,52968,4608,20
6931,6469,1393,10
6931,27892,9389,30
6931,38007,6845,10
6931,23480,8330,20
6931,10094,8947,0
6931,29796,5944,0
6931,5080,602,30
6931,11442,6849,20
6931,13495,9699,10
6931,15535,1500,10
6931,46181,9917,0
6931,48389,8590,0
6931,38561,2327,30
6931,3277,1203,10
6931,49244,9571,30
6931,48807,6636,30
6931,31773,7429,30
6931,35838,5938,30
6931,16185,8783,0
6931,6509,6992,30
6931,44737,4976,20
6931,38970,6677,10
6931,17530,804,20
6931,36980,7403,30
6931,41423,6875,20
6931,30215,1907,10
6931,5364,806,0
6931,13181,8168,20
6931,24580,169,30
6931,36513,858,0
6931,1220,3533,0
6931,46895,9777,0
6931,14603,6938,10
6931,5290,3273,30
6931,25330,722,20
6931,20170,3119,0
6931,38275,6209,10
6931,22407,7994,10
6931,38403,335,30
6931,18452,9950,20
6931,36103,7504,30
6931,38856,1009,20
6931,46555,3981,0
6931,10935,2608,30
6931,6565,617,30
6931,5424,6962,20
6931,18158,2104,10
6931,49003,7198,10
6931,35951,3724,30
6931,9851,6277,10
6931,43639,5840,30
6931,17347,1508,10
6931,42602,2890,0
6931,35721,1540,20
6931,29676,5207,0
6931,2787,7243,10
6931,41357,876,30
6931,51113,9051,30
6931,34349,1501,0
6931,33281,5864,30
6931,7437,6686,20
6931,39254,1061,0
6931,16069,5165,10
6931,7414,4048,10
6931,44166,5042,30
6931,5512,9625,30
6931,10565,6775,30
6931,14751,5138,20
6931,47709,5442,0
6931,34743,7029,10
6931,36829,2439,20
6931,42202,8438,30
6931,42658,6857,20
6931,11114,9044,0
6931,44013,3200,10
6931,41813,7435,20
6931,21487,6313,20
6931,36402,2254,0
6931,45741,449,20
6931,33709,6571,30
6931,49691,9238,20
6931,3192,4611,30
6931,40030,8541,30
6931,27118,9309,20
6931,4737,3621,0
6931,9435,9750,0
6931,28457,4333,10
6194,24983,2186,0
6194,20503,5683,30
6194,43485,8846,20
6194,46636,1077,30
6194,12985,1319,10
6194,28492,2808,0
6194,2987,1461,10
6194,34929,5545,30
6194,24385,2715,0
6194,4261,3349,30
6194,11049,2007,20
6194,17332,7964,30
6194,9913,6397,20
6194,11240,7073,10
6194,23512,9802,20
6194,9221,4586,10
6194,44798,8428,30
6194,34080,9798,0
6194,4531,6232,20
6194,34742,2509,0
6194,44296,9911,20
6194,8028,2800,20
6194,29070,881,20
6194,7760,4407,30
6194,16876,8554,0
6194,3031,6959,30
6194,53208,9332,20
6194,51115,8820,20
6194,21053,4051,30
6194,22259,5159,30
6194,27240,4745,20
6194,4902,7086,0
6194,8979,3411,0
6194,28597,1172,0
6194,25471,4086,30
6194,4362,1047,30
6194,20167,1811,30
6194,24206,566,30
6194,2763,7484,10
6194,26069,1874,0
6194,35850,95,10
6194,26695,6199,0
6194,12993,260,0
6194,49250,700,0
6194,41778,8301,20
6194,39630,2931,0
6194,25619,1134,20
6194,38491,6752,30
6194,14013,7422,30
6194,49609,4191,0
6194,20805,4669,20
6194,41976,4865,20
6194,3767,5125,10
6194,15084,3536,20
6194,47582,9253,0
6194,52897,1103,0
6194,26923,8046,0
6194,52797,9185,30
6194,8249,6944,30
6194,42798,2657,20
6194,49087,3224,20
6194,29185,7000,20
6194,50959,5894,20
6194,36202,7441,0
6194,11237,4858,10
6194,40240,382,10
6194,28271,405,10
6194,30790,3081,20
6194,22458,5062,0
6194,25931,2462,0
6194,26190,3811,10
6194,40839,5122,0
6194,20365,7909,0
6194,44205,331,30
6194,10020,7419,20
6194,52343,9929,10
6194,7539,3213,30
6194,41071,2648,30
6194,16436,2781,10
6194,36892,6603,20
6194,44584,1961,20
6194,28125,2299,20
6194,51088,411,0
6194,28822,262,20
6194,20515,46,30
6194,40660,4509,10
6194,6477,9688,20
6194,12618,4650,0
6194,1805,1176,30
6194,18280,9702,30
6194,20975,5104,20
6194,19581,8188,10
6194,22048,2984,20
6194,21921,8491,30
6194,38859,1680,0
6194,23905,3907,20
6194,10551,8208,0
6194,23345,3572,30
6194,19140,3733,30
6194,45311,3544,30
6194,22514,9410,20
6194,7303,4496,20
6194,33770,3464,20
6194,10554,8595,10
6194,7911,6145,0
6194,48816,2623,10
6194,1297,5644,10
6194,38524,7791,0
6194,35082,8451,30
6194,5789,4436,10
6194,43670,1119,20
6194,14163,1405,0
6194,28427,2473,30
6194,42500,4115,30
6194,30642,1299,0
6194,41286,2647,10
6194,44346,1856,10
6194,37280,7141,30
6194,20927,4540,0
6194,13218,5789,10
6194,46930,5579,10
6194,4864,2231,0
6194,29690,7783,20
6194,38144,6550,0
6194,6264,2293,10
6194,7608,9063,20
6194,46531,334,30
6194,23571,4753,20
6194,50485,3560,30
6194,47988,330,0
6194,752,6720,10
6194,14279,7767,30
6194,8068,5724,0
6194,51821,9044,30
6194,22677,8209,0
6194,27179,9802,0
6194,28424,6728,20
6194,49623,3910,30
6194,6663,4156,10
6194,22825,4007,20
6194,12786,5796,10
6194,8255,963,10
6194,42508,6219,20
6194,31352,6776,10
4905,24715,9746,20
4905,44459,6403,0
4905,5297,8173,20
4905,26028,6598,30
4905,15728,2700,20
4905,50810,5588,20
4905,38413,9915,30
4905,49377,6090,0
4905,16870,2981,0
4905,5052,4251,30
4905,7148,4089,30
4905,8514,9921,0
4905,1608,2529,30
4905,12632,2218,0
4905,17201,7146,10
4905,40827,7851,0
4905,19145,3609,0
4905,11227,3714,30
4905,30025,2223,10
4905,48165,3928,30
4905,5159,5273,10
4905,16053,8484,10
4905,38754,1344,0
4905,11297,8735,0
4905,13271,8771,30
4905,11758,7068,0
4905,51086,8912,0
4905,16825,7151,20
4905,8368,9918,0
4905,24046,4117,10
4905,41282,2320,20
4905,7214,5121,20
4905,51513,5209,10
4905,17211,667,10
4905,21051,2267,20
4905,43372,8230,0
4905,12296,6648,10
4905,668,791,20
4905,24052,1897,0
4905,6521,5431,0
4905,22358,1629,10
4905,22599,9076,10
4905,19663,9918,20
4905,10525,8811,10
4905,9439,1692,10
4905,52472,2560,20
4905,39008,9487,30
4905,50941,7040,0
4905,27583,7039,30
4905,10722,1953,20
4905,23370,3250,20
4905,22571,5433,0
4905,35418,8123,0
4905,43992,5243,0
4905,41349,5618,0
4905,22988,4290,30
4905,44347,3873,30
4905,18293,5039,0
4905,4318,9143,20
4905,26113,6611,0
4905,26533,3544,30
4905,4538,31,20
4905,15266,6617,10
4905,24754,5659,10
4905,26617,8415,20
4905,39501,4911,0
4905,18096,6224,10
4905,31576,1789,20
4905,53419,5211,30
4905,23030,1783,20
4905,16472,6580,0
4905,13195,7553,20
4905,889,4023,20
4905,46119,3316,10
4905,2283,259,20
4905,23928,1361,10
4905,43395,440,0
4905,29172,6976,20
4905,33371,4442,30
4905,32806,4199,30
4905,14229,14,0
4905,1388,5789,30
4905,3821,1141,20
4905,38209,40,10
4905,10241,8189,20
4905,31556,4594,10
4905,13674,8784,10
4905,33267,1600,0
4905,30344,5650,10
4905,48450,733,30
4905,29972,8243,30
4905,43735,5986,30
4905,749,328,10
4905,29368,1620,10
4905,14742,8135,20
4905,47360,3702,20
4905,4630,5325,30
4905,17763,8369,0
4905,28878,3418,10
4905,19930,339,0
4905,9369,7926,0
4905,37380,8555,0
4905,46118,7313,0
4905,43757,4892,0
4905,12915,6283,30
4905,52095,5300,30
4905,50026,4807,0
4905,32412,1919,30
4905,47430,4635,30
4905,23964,4443,20
4905,20620,9909,0
4905,44096,1926,10
4905,50841,3496,20
4905,4524,67,20
4905,22849,2145,0
4905,47933,4817,0
4905,44613,3324,30
4905,4311,1588,0
4905,16540,5425,20
4905,37132,2184,10
4905,1969,8985,10
4905,36671,8426,20
4905,52611,2502,30
4905,11234,6450,10
4905,14082,3834,0
4905,36923,7041,30
4905,41458,4738,20
4905,828,4308,30
4905,18354,2546,20
4905,3808,6860,30
4905,38334,4263,10
4905,7303,9166,10
4905,46420,7698,10
4905,27607,4235,0
4905,31438,3477,20
4905,28958,6770,0
4905,47239,5685,10
4905,38082,2100,30
4905,51581,4531,0
4905,30051,1343,10
4905,32468,220,10
4905,1933,4999,10
4905,1081,1404,20
4905,673,2936,0
4905,669,9985,20
4905,25046,132,20
4905,21573,7440,10
4905,49486,3441,0
4905,51657,2156,10
4905,32916,37,30
4905,46424,9003,20
4905,9342,4076,10
4905,22873,3119,0
4905,12102,8364,20
4905,519,4053,10
4905,25677,8669,10
4905,50186,184,0
4905,43822,9328,30
4905,2740,5004,0
4905,21366,4916,0
4905,4059,4879,20
4905,12640,7784,10
4905,17919,3703,10
4905,43338,4830,0
4905,35079,9156,30
4905,17139,4693,0
4905,15193,4283,10
4905,40226,7365,20
4905,41554,736,10
4905,7147,7163,30
4905,19577,741,10
4905,7628,1516,20
4905,12276,9866,30
4905,21073,2437,20
4905,48214,7944,10
4905,16548,401,20
4905,45182,5814,10
4905,12883,9950,30
4905,47025,8787,20
4905,2138,5357,30
4905,22015,9847,20
4905,25968,16,0
4905,33151,6085,10
4905,752,1266,20
4905,26508,3237,30
4905,36430,2431,30
4905,18451,1530,20
4905,43240,1030,0
4905,4687,5709,20
4905,40006,7238,30
4905,16442,7618,10
4905,34895,9286,30
4905,15022,883,10
4905,15813,8616,20
4905,20164,4419,30
4905,51003,1457,0
4905,51756,3526,30
4905,5156,6548,10
4905,9174,233,30
4905,9183,4330,20
4905,40224,6267,10
4905,7544,8179,10
4905,31651,3022,0
4905,3148,7937,10
4905,16027,7704,30
4905,11903,5389,20
4905,44344,8280,20
4905,44750,272,20
4905,49501,9346,20
4905,29096,8410,0
4905,7384,3913,0
4905,32082,7568,10
4905,11679,9119,10
4905,18587,4443,0
4905,21074,6326,30
4905,23132,4745,30
4905,41418,6312,30
4905,23959,251,30
4905,28494,6569,30
4905,17862,4634,30
4905,8421,6497,20
4905,920,2325,30
4905,13837,5856,0
4905,48481,3753,30
4905,25878,7900,20
4905,35290,6101,0
4905,30294,3791,10
4905,4544,4143,20
4905,32435,2165,20
4905,27946,8466,10
4905,29152,3390,20
4905,28027,4223,30
4905,39070,8745,30
4905,48918,2016,10
4905,18282,3680,0
4905,49463,2179,30
4905,1986,3602,20
4905,31683,9944,10
4905,45680,6911,20
4905,5431,1486,30
4905,50979,7296,0
4905,5527,4444,10
