claimID,balance,uin
5511041859,302259,HDFPAIP21624V012021
4894342173,631126,HDFHLIA22141V032122
2039994631,193067,CHOPAGP22042V012122
7229324007,227865,NBHHLIP22152V012122
7964805909,639765,KOTHLGP22099V042122
4003482633,260186,BAJHLGA22166V012122
7610441745,16421,SBIHLIP22138V042122
4325649255,158095,HDFPAIP21624V012021
3570185159,519253,TATHLIP22176V012122
1373816281,582581,ICIPAGP22077V062122
6678356863,214097,SHAHLIP22030V062122
4734558020,702929,NAVHLIP22061V032122
6567293688,232582,HDFPAIP21624V012021
1943487869,753163,HDFHLGP22144V032122
1575824423,272354,SBIHLIP21043V012122
3433734010,674027,UNIHLGP22074V012122
8955947907,616659,BAJHLIA22169V012122
7689997651,746276,ICITIOP22078V042122
4855531927,636016,SHAHLIP22102V052122
5159932740,287000,NAVHLIP22061V032122
2776534414,380286,NAVHLIP22060V032122
1660289825,103651,ADIHLAP21591V012021
4105193215,508270,KOTHLGP22168V012122
2617993875,68091,ICIPAIP22076V042122
5161275732,271517,ADIHLAP21590V012021
5105036074,457227,HDFHLIA22141V032122
3975696532,681384,HDFTIOP22052V022122
1478693078,326263,ICIPAGP22085V032122
3220476781,676216,NAVHLGP22069V032122
7635674134,697403,BAJTGOP22119V022122
9935044603,304893,SHAHLGP22134V012122
3241275923,279675,FGIHLIP22112V032122
4831833879,331907,HDFTGOP22054V022122
5743420590,545247,HDFHLGP22143V032122
4933972136,496774,MAXHLGP22046V012122
5413415997,651070,HDFPAIP21624V012021
2917054836,855684,OICHLGP22026V012122
2033636104,597173,KOTPMGP22116V022122
4201339226,20058,HDFHLIA22188V012122
1852989269,940666,FGIHLGP22111V032122
2049995385,678079,TATHMGP21015V022122
7116127199,764736,CHOHLIP21017V012122
4886740874,628593,ADIHLGP22023V032122
2063973405,246688,SHAHLIP21011V052122   
4309106423,166000,ICIPAIP22076V042122
9294825609,957552,BAJHLGP22165V012122
4682891253,657834,ICITGBP22080V032122
8256813258,179512,ADIHLAP21588V012021
1176747220,366449,SHAHLIP21011V052122   
5976818845,744962,IFFHLGA22170V012122
4232908184,732576,OICHLIP21578V012021
5879652166,900169,BAJTGOP22172V012122
9808330358,292673,ICITIDP22079V052122
5880833551,991085,SHAHLGP22147V022122
9670787353,814160,HDFHLIP21016V012122
3159254589,812710,NBHHLGP22154V012122
6725962558,516093,NAVPAGP22065V032122
3522780644,417805,NAVHLIP22006V042122
9719978090,566001,BAJTIOP22122V022122
8033355090,488443,SBIHLIP21043V012122
5572798657,376920,NBHHLIP22152V012122
1843758313,265100,HDFHLGP21002V022122
6110221162,257047,ICIHLIP22131V012122
4937091114,655071,HDFTGBP22159V012122
5489665768,549580,FGIHLGP22110V032122
4720263598,2170,NAVHLGP22068V032122
1452314600,181062,CHIHLIP22047V012122
7450054522,520251,TATHLIP22176V012122
1877899785,560461,ICIHLGP22086V022122
6778986558,24003,SHAHLIP22040V052122
9537799140,478058,TATPMIP22009V012122 
2892434639,592781,ICITIOP22094V022122
5353043774,540136,SBIHLIP22135V032122
1244068910,250821,BAJHLIA22169V012122
2025442149,574211,HDFHLIP22145V032122
2054142839,833579,NAVHLIP22061V032122
4385612042,947866,LIBTGDP22098V012122
4783464423,353104,HDFTIOP22056V022122
7151817814,715298,ICIHLGP22083V022122
7948325432,714958,NIAPAIP22003V012122 
4146691903,572568,NAVHLGP22063V032122
9697217400,239710,ICITIOP22078V042122
5912857889,88256,SHAHMIP22038V032122
9206110281,833976,FGIHLGP22014V022122
7754788204,856236,BAJHLIP22024V032122
4953653081,392387,HDFTGOP22053V022122
8181717572,856797,NAVHLGP22064V032122
1161468172,904435,NBHHLIP22152V012122
4631335215,378049,OICHLIP21578V012021
6848456439,324598,ICIPAIP22091V042122
2739561432,762096,BAJTGDP22127V022122
9104469800,513956,HDFTGOP22050V022122
1168011605,912482,BAJTIOP22124V022122
9225354878,351511,NAVHLGP22063V032122
7471954736,504030,FGIHLGP22110V032122
8596450850,613516,KOTPAGP22075V022122
3782034015,38664,ICIPAGP22088V042122
2023132114,776794,ICIHMGP22089V032122
7733873873,701690,FGIHMGP22107V032122
6446501257,410810,BAJHLGP22165V012122
2877362219,209939,SHAHLGP22134V012122
9511438493,567141,BAJTGOP22126V022122
6022705368,410359,KOTHLGP22168V012122
8450417432,848716,HDFTIOP22056V022122
9468320252,17846,HDFTGBP22159V012122
5392149099,845619,SBIPAGP22182V012122
3520217008,895224,HDFTIOP22051V022122
8876143659,170811,ICITIDP22081V042122
4179643802,719359,BAJTGOP22123V022122
8252889801,94112,ICITIDP22079V052122
8424493442,790267,SBIHLIP22137V032122
7651895085,88407,UIIHLIP22180V042122
8068393719,884426,SHAHLIP22034V062122
2410290951,954334,NBHHLIP22151V012122
3712590654,586458,LIBTGDP22171V012122
4459351447,629712,NAVHLIP22059V032122
1526423117,975073,LIBTGDP22098V012122
3437287605,444475,ADIHLAP21590V012021
7295782019,745349,UIIHLIP22187V032122
2313532736,704114,NAVHLIP22062V032122
1148847324,377799,NAVPAGP22065V032122
7831069218,82747,SBIPAGP22182V012122
6285214780,411419,KOTHLGP22168V012122
8364370717,907177,HDFHLGP22142V032122
9421401104,849530,HDFHLGP22142V032122
5612074623,629366,SHAHLIP22028V072122
8227392965,944963,NBHHLIP22152V012122
5921383720,435924,UNIHLGP22074V012122
7258431179,556001,BAJHLGA22166V012122
6341403642,202798,NICHLIP22045V012122
7267096685,753126,ICIHLGP22090V032122
2657723143,305670,BAJTGOP22126V022122
5644047392,765214,NAVPAGP22065V032122
8584405564,701683,HDFHLGP22142V032122
6194777871,937725,FGIHLGP22109V032122
5564611724,642703,HDFTGOP22054V022122
9781792712,217906,NBHHLGP22157V032122
5852302252,693507,FGIHLGP22014V022122
3148314244,60352,FGIHLGP22014V022122
5169079660,308687,FGIHLGP22014V022122
5577692076,617248,CHIHLIP22047V012122
7596942321,722667,UIIHLIP22180V042122
3491918459,609223,ICITIDP22081V042122
2016276900,570236,UNIHLIP22139V032122
7866261045,110285,NBHHLIP22152V012122
4987989424,672611,FGIHLIP22105V022122
4607909953,769086,TATHLGP21004V032122
7621072693,253668,UIIHLIP22070V042122 
7884227091,899418,ICIHLIP22092V032122
6066494861,590256,NBHHLIP22156V032122
5601330366,500139,SHAHLIP22037V062122 
2915676088,424070,HDFHLIP21005V022122
4294789490,290605,HDFHLGP21002V022122
9431410674,314945,NAVHLIP22061V032122
8733477519,853875,HDFHLIP22145V032122
2206340445,394337,NAVHLIP22006V042122
4115185384,52217,BAJTGDP22127V022122
3235121053,720753,NAVHLIP22133V012122
7072406300,600746,SHAHLGP21058V022021
4849488522,471221,HDFPAIP21624V012021
3724333609,885574,SHAHLGP22041V022122
8384206506,411328,UIIHLIP22187V032122
1075919046,307867,NAVHLGP22063V032122
1722228061,407071,ICITGBP22095V032122
5619408766,885248,NAVHLGP22063V032122
2142690271,50218,HDFHLIP21005V022122
6531494792,189870,SHAHLGP22134V012122
2143713886,722005,ICITGBP22080V032122
3079310444,891261,GODTGOA22173V012122
8943524909,521326,FGIHLGP22108V022122
3591982474,70392,BAJHLGA22166V012122
9889210098,540543,BAJHLGP22165V012122
1369119182,776110,SHAHLGP21058V022021
5695562464,946159,HDFTIOP22051V022122
9907255677,99373,NAVHLGP22064V032122
3073350617,63148,ICIHLIP22092V032122
2346389178,966058,HDFHLGP22022V032122
7257719937,91134,TATHLGP21004V032122
5585249363,630137,LIBTGDP22171V012122
7445742369,660897,SHAHLIP22102V052122
8055125587,80362,HDFHLIA22188V012122
7681191786,458577,ICIHLIP22131V012122
3106752084,866207,UNIHLGP22161V012122
2809598006,41076,SBIPAGP22181V012122
5429218727,202005,ICITGBP22095V032122
6807128373,80786,TATHLGP21004V032122
3752584353,772617,ICITIOP22093V032122
5294157605,34203,SBIHLIP21043V012122
7652337197,846292,FGIHLIP22013V022122
3600634476,972136,FGIHLIP22105V022122
3762339080,538498,CHIPAGP22044V012122
2429332657,191221,BAJHLIA22169V012122
2067411359,760665,BAJTIDP22128V022122
1620152956,689475,TATHMGP21015V022122
9180504452,890773,IFFHLIA22178V012122
5982589723,849494,FGIHLIP22105V022122
2560337230,401123,HDFHLGP22144V032122
6362513572,803234,HDFHLGP21001V032122
2063268915,869348,ACKPAIP21638V012021
8228795527,728428,BAJTIDP22128V022122
8110817288,929274,UIIHLIP22180V042122
9293099740,565521,ICITIDP22081V042122
4185029645,450640,FGIHLIP22104V022122
3238089367,386732,SBIHLIP22137V032122
6668087188,448180,HDFPAIP21624V012021
8600602081,752949,HDFHLIP22021V042122
1127284778,107613,SHAHLGP22147V022122
8387808920,148172,UIIHLGP22150V032122
7321205289,496683,HDFHLGP22142V032122
1037520171,907264,ICIHLIP22096V062122
1790187723,613293,SHAHLIP22040V052122
9687232830,453985,SHAHLGP22147V022122
5611322390,735272,FGIHLGP22014V022122
5161788741,410182,HDFTIOP22051V022122
2155574939,697011,SBIHLIP22138V042122
4973836463,989159,ICIHLIP22100V032122
2531225521,861118,HDFHLGP22142V032122
9008035966,162124,HDFTIOP22052V022122
3336984592,681634,NAVHLIP22062V032122
6602880617,972455,FGIHLGP22108V022122
7584277713,75194,SBIHLIP21043V012122
6069948705,890716,BAJTIDP22129V022122
3395160615,809000,NBHHLIA22175V012122
6040867711,564989,SHAHMIP22038V032122
4654391250,968700,ICITGBP22080V032122
9646261031,241893,BAJTIDP22129V022122
3086711833,542308,SHAHLIP22140V012122
7226272244,475488,HDFHLGP22143V032122
4375770736,347330,ICITIOP22093V032122
8324689321,933303,SBIHLIP22135V032122
7081616832,851013,CHIPAGP22044V012122
7960643980,748419,EDLHLIP21012V012122
8194979966,492618,NAVHLIP22006V042122
8464213896,423330,SHAHLIP22040V052122
9184286031,347149,SHAHLIP22030V062122
4292959397,793031,ICITIOP22078V042122
4906901925,693932,ADIHLAP21588V012021
6848562620,71376,NBHTIOP22148V012122
6097338332,697393,CHIHLIP22047V012122
8589035213,882088,NAVHLIP22059V032122
2351042955,721347,LIBTGDP22171V012122
3983515739,425728,SHAHLIP22030V062122
3343197977,970314,ICIHLGP22086V022122
5651505271,524163,NAVPAGP22065V032122
1508405177,667709,HDFTGOP22054V022122
6756580372,344702,IFFHLIA22178V012122
8924711181,132547,ICITIOP22094V022122
8652606478,609600,ICIHLIP22131V012122
9535787101,259626,HDHHGP21544V012021
9287835185,51437,UIIHLIP22070V042122 
8997431159,499939,KOTHLGP22099V042122
7091611167,917993,NBHHLIA22175V012122
1084592190,400816,KOTPMGP22116V022122
2798530488,826407,ICIHLIP22131V012122
9204615994,37269,FGIHMIP22106V032122
1429432686,33529,LIBTGDP22098V012122
7859807429,969042,UIIHLGP22008V032122
3701350864,766799,NBHHLIA22175V012122
4261242670,703277,HDFTGOP22053V022122
4148026877,957184,ADIHLAP21591V012021
1808249314,352504,SHAHLGP22041V022122
4596051913,318391,HDFHLIP22193V072122
8470269208,428504,NBHHLGP22117V012122
6061366713,304214,OICHLIP21578V012021
3061504039,148452,CHIPAGP22044V012122
4300329024,199042,ICIHLGP22083V022122
3816021371,826941,KOTHLGP22168V012122
7053182114,905811,HDFTIOP22051V022122
9344112070,570164,LIBTIDP22097V012122
5408374347,489,SHAHLIP22032V052122
5751602471,333095,SBIHLIP22135V032122
2964093481,411220,BAJHLGP22020V022122
9514947309,794137,BAJHLIP22019V022122
1251764200,400398,IFFHLIA22178V012122
1451659840,868314,UIIHLGP22150V032122
5970342642,292131,SHAHLIP22037V062122 
7709039421,863033,UIIHLGP22008V032122
8097618592,307276,HDFTIOP22055V022122
5727512516,572673,SHAHLIP22035V062122 
3520184613,757798,HDFHLGP22022V032122
7457714048,229602,UIIHLGP22008V032122
5747689710,707791,UIIHLGP22008V032122
9497786706,118758,BAJTIDP22129V022122
8100133006,101862,SBIHLIP22138V042122
8384126647,654130,SHAHLIP22032V052122
3036429287,90805,KOTHMGP22115V022122
2573888413,120120,BAJTGOP22126V022122
4704495568,682622,SHAHLIP22037V062122 
8535686425,640716,NAVHLIP22060V032122
5235498059,516791,BAJTIOP22122V022122
7155424719,431185,SBIHLIP22135V032122
1363220090,641782,SHAHLIP22034V062122
9977087269,5535,SBIPAGP22182V012122
9233067273,467636,SHAPAIP22039V022122
1782077629,106157,ICITGDP22082V032122
1239168045,192069,NAVHLGP22068V032122
7208776261,692953,ADIPAIP21628V012021
4172101119,78262,ICITGBP22095V032122
4620116536,403702,FGIHLGP22109V032122
3165111254,34738,FGIHLIP22189V032122
7222462384,592436,TATHLGP21004V032122
6907059472,984998,BAJTGOP22172V012122
1823005592,126973,NAVHLGP22068V032122
8483443450,439841,SHAHLIP22032V052122
8008221781,465712,HDFHLIA22188V012122
8190938868,927904,EDLHLIP21012V012122
9858380484,410428,ICITIDP22079V052122
4935008933,744629,SBIHLIP22138V042122
5885362413,136396,UNIHLGP22074V012122
1512319713,891636,BAJTIOP22121V022122
3710353954,833268,ICIHMGP22089V032122
4421577783,166356,SHAHLIP22033V022122
2442646999,512340,NAVHLIP22062V032122
7196805442,301325,FGIHLIP22013V022122
6298144409,567477,BAJTIDP22128V022122
3677012358,99364,ICITGDP22082V032122
7711287159,594073,KOTPAIP22072V042122
6964172275,888359,ICIHMGP22089V032122
1500677525,11674,HDFHLGP22143V032122
1837455308,161015,HDFTIOP22052V022122
4708449493,556957,BAJTIDP22129V022122
2526055747,596143,HDFTGOP22054V022122
4141992373,79974,NAVHLIP22060V032122
6237555110,839477,UIIHLGP22008V032122
3124935374,920740,GODPAGP22191V012122
3628512124,724996,NBHHLIP22151V012122
9590652560,796048,HDFHLIP22193V072122
4438046496,186230,NBHHLGP22157V032122
9364939183,583347,CHIHLIP22047V012122
6411237569,290449,ICITGBP22095V032122
1527122334,756088,SHAHLIP22030V062122
1609346811,44740,BAJHLIP22024V032122
8593538040,483664,CHOHLGP22025V012122
4956455536,989923,SHAHLIP22102V052122
5359106206,268998,BAJHLGP22165V012122
6184768060,716498,HDFHLGP21002V022122
3918624131,794505,SBIHLIP21043V012122
7135735231,119842,BAJHLIP22024V032122
1122849504,98434,OICHLIP21578V012021
7272354540,19925,SBIPAGP22181V012122
1426099497,513564,ADIPAIP21628V012021
2549251848,449409,ADIHLAP21588V012021
7753539560,524700,ICITIDP22079V052122
7074153162,425856,SHAHLIP22034V062122
6805155668,900467,RQBPAGP22113V012122
8282062585,289268,ICITGDP22082V032122
7596238375,871666,HDFTGOP22053V022122
7417618685,204532,ICITIOP22078V042122
7099129063,632577,SHAHLIP22033V022122
2828609158,822250,NBHHLGP22157V032122
9323105161,989295,ICIPAIP22091V042122
3739282622,377414,SHAHLGP21058V022021
7466229553,714156,UIIHLIP22180V042122
9407397291,612404,HDFHLGP21001V032122
9213309808,843270,HDFTGBP22159V012122
4042348421,955324,ADIHLAP21590V012021
3428131581,283335,BAJTIDP22129V022122
2602098212,511168,BAJTGDP22127V022122
8088492854,369169,NAVHLIP22006V042122
6227601297,436247,NAVHLIP22059V032122
4498300148,833285,OICHLIP21578V012021
2899381483,687708,CHOHLGA22186V012122
7952673975,638513,FGIHMGP22107V032122
4670574506,583086,NAVHLGP22064V032122
3299996632,525080,SHAHLIP22029V072122
5770889056,322725,HDFHLGP21001V032122
6013272898,719566,UNIHLIP22139V032122
7548159667,410820,BAJHLIP22192V032122
9792908249,185463,BAJTIDP22128V022122
5938189422,574783,ICITIDP22087V032122
4138544516,906323,OICHLGP22026V012122
7601829625,775700,ICIPAGP22085V032122
7004738674,536571,BAJTGOP22119V022122
4424804114,673570,SBIHLIP22136V032122
5034239005,109579,HDFTGOP22054V022122
6405985993,565830,HDFHLIA22188V012122
1279225106,597629,IFFHLIA22178V012122
8411071168,491489,BAJTIOP22125V022122
8161214947,349282,ICIHLGP22084V042122
7899877847,578231,NBHPAIP22153V012122
3963820617,299878,HDFHLIP22021V042122
3114337419,886699,ICIHLIP22100V032122
7871718147,898043,NAVHLGP22067V032122
7587679114,172238,UNIHLGP22074V012122
6814123763,917150,UIIHLIP22070V042122 
1393662723,853373,RQBPAGP22113V012122
2992230667,57546,ICIHLIP22092V032122
1116074022,64982,ICITIDP22079V052122
4018459001,933796,HDHHGP21544V012021
8007814476,273276,NAVHLGP22069V032122
8233713315,643699,HDFHLIA22141V032122
4618664632,800012,NAVHLIP22062V032122
5033128426,806789,NIAPAIP22003V012122 
5492050563,302277,BAJTGDP22127V022122
2075710251,192826,OICHLIP21578V012021
3245235277,812502,KOTHLGP22168V012122
5842264583,331765,BAJHLIP22192V032122
8336599856,345720,UNIHLGP22161V012122
3226224121,124359,NICHLIP22045V012122
5205350476,195564,ICITIDP22079V052122
1013694577,330135,HDFTGOP22053V022122
6159412244,989206,BAJHLIP22024V032122
4968381020,299025,NBHHLIP22155V032122
2783100014,738270,BAJHLIP22024V032122
6160118026,89887,CHIHLIP22071V012122
2724568733,561399,BAJTGDP22127V022122
7679057228,462694,ICIPAGP22085V032122
2970374131,432175,UNIHLGP22074V012122
2936737265,720696,TATHMGP21015V022122
9475557275,920770,EDLHLIP21012V012122
6653903737,802792,BAJTIOP22121V022122
8648936783,434690,SHAHLIP22034V062122
4395662695,744247,SHAHLIP22027V032122
1952503047,409721,BAJTIOP22121V022122
7381152477,810738,BAJHLGP22130V022122
2452946978,574722,KOTHLIP22057V052122
7995261832,228200,CHIPAGP22044V012122
3389458885,986218,CHIHLIP22047V012122
4653795509,721988,BAJHLIP22019V022122
7431203313,390554,UNIHLGP22074V012122
4557308341,172852,ICIHLGP22084V042122
8547202324,739971,NAVHLIP22133V012122
1362330041,706676,BAJTIOP22122V022122
6042256694,50675,ICITIDP22087V032122
8158151441,602624,UIIHLGP22018V012122
4185966131,731691,FGIHLGP22109V032122
3183403525,648577,KOTHMGP22115V022122
9648487812,379793,BAJTIOP22122V022122
7187191451,302244,SHAHLIP22027V032122
7485755143,286059,BAJHLIP22024V032122
8311115560,492668,SBIPAGP22181V012122
7593086643,817497,NAVHLGP22063V032122
8612523991,135027,SHAHMIP22038V032122
4399247203,171632,HDFHLGP22144V032122
5409826078,36964,TATHLIP22176V012122
8661026230,239324,BAJHLGP22020V022122
5037946759,920836,ICITIOP22078V042122
3430545713,659638,FGIHLGP22110V032122
5916313800,967986,NBHHLIA22175V012122
2585314938,834631,NBHHLIP22151V012122
2603870974,871818,NAVHLIP22006V042122
8624583478,927658,SHAHLIP21011V052122   
5069371230,309128,HDFTIOP22056V022122
1205137947,641809,ICITGBP22080V032122
9509222903,770776,BAJTIOP22121V022122
4486245600,218393,NBHHLGP22157V032122
2387836669,609335,GODTGOA22173V012122
4730824521,311061,ADIHLAP21591V012021
8993746243,438176,HDFTGOP22053V022122
4458281825,685913,BAJTGDP22120V022122
8049852277,814478,IFFHLGA22170V012122
3636258994,833663,SBIHLIP21043V012122
6143159991,747066,NAVHLGP22064V032122
7406689569,209385,HDFTGOP22050V022122
2067120963,352604,CHIHLIP22047V012122
5022706813,620331,ICIHLIP22131V012122
3140571010,286492,ICITIDP22081V042122
5304893167,337817,HDFTGOP22050V022122
8485712569,417246,BAJTIDP22128V022122
8831332214,533057,BAJHLGP22165V012122
8463266525,940875,SHAHLGP22041V022122
4842786497,858306,TATHMGP21015V022122
9061959495,997191,ICIPAGP22088V042122
9527037126,345403,TATHLIP22176V012122
4389200552,380426,FGIHLIP22189V032122
3722039559,480371,SHAHLGP22041V022122
9946304886,1161,ICIHLIP22092V032122
5213602921,918931,NAVHLIP22062V032122
3838974524,676796,ADIHLGP22023V032122
4836378759,575890,BAJTGOP22119V022122
4300546487,100238,KOTHLGP22168V012122
6723162969,762615,NBHHLIP22156V032122
2136522783,296499,ICIHLIP22092V032122
2415198732,491862,HDFHLGP22022V032122
6280385452,838549,HDFHLGP21002V022122
5680392261,821812,LIBTGDP22098V012122
3919134597,933337,ACKPAIP21638V012021
7338973149,398418,BAJTIOP22122V022122
6291270536,338208,NAVHLIP22062V032122
8076622635,291642,CHOPAGP22042V012122
2715588454,343934,SHAHLGP22134V012122
8584902360,686001,SHAHLIP22028V072122
2890605466,167026,SHAHLIP22035V062122 
9331703848,735729,BAJHLIP22192V032122
4745187385,936281,ICITGBP22095V032122
7942027990,599482,SBIPAGP22182V012122
7187481387,905137,NAVHLIP22060V032122
9322525918,25766,CHOPAGP22042V012122
5778663575,209609,NICHLIP22045V012122
3063902695,348155,NBHHLIA22164V012122
9065816514,955522,ICIHLIP22092V032122
6987502585,937140,BAJTGOP22126V022122
3730581268,822238,NBHHLIP22152V012122
3219084319,429270,NBHPAIP22153V012122
3132676568,616106,NAVPAIP22058V032122
5971148540,981333,TATHLGP21004V032122
8574776463,370088,ICIHLGP22083V022122
7042708496,771104,SHAHLIP22036V042122
8012191488,360754,ICITGBP22095V032122
2645476641,947989,ICIPAGP22088V042122
4861466813,549418,HDFHLGP22143V032122
5856535764,359240,KOTHLGP22099V042122
1592774728,155410,CHIPAGP22044V012122
5154500535,336087,SBIHLIP22136V032122
6756858824,623910,LIBTIDP22097V012122
8310439109,515793,SBIHLIP22137V032122
7362557018,97645,SHAHLIP22030V062122
3042120878,539060,KOTPAGP22075V022122
4014047653,828732,HDFHLGP22144V032122
5324206099,835771,SHAHLIP22102V052122
3319183011,615508,HDFTGOP22054V022122
9336720786,77774,BAJTIDP22129V022122
5061306418,682212,TATHLIP22176V012122
1851308724,755082,NBHHLGP22117V012122
5927392862,861696,FGIHLGP22014V022122
2660843447,191678,SHAHLIP22034V062122
6055391150,171719,SBIHLIP22158V012122
4230906010,266761,BAJHLGP22130V022122
9725974771,478268,HDFHLIA22141V032122
8025479368,417286,CHOPAGP22042V012122
8859329916,423827,SHAHLIP22029V072122
4734110581,503050,HDFHLIP22021V042122
9481170776,170840,BAJHLIP22024V032122
5374388845,41955,CHIHLIP22071V012122
4164192687,223555,NBHHLGP22154V012122
8799608627,996377,SHAHLGP22147V022122
8333589533,515082,NIAPAIP22003V012122 
6584561629,274805,CHIHLIP22071V012122
1978352900,147131,BAJTGDP22120V022122
8747944169,766009,KOTHLIP22057V052122
6672685756,992050,SBIPAGP22181V012122
5082992653,166987,UIIHLIP22070V042122 
8493569970,729453,ICITIOP22093V032122
9906833852,719860,SHAPAIP22039V022122
4705955444,442402,BAJHLIP22019V022122
4308688150,694438,UNIHLGP22161V012122
7139027830,564098,BAJTIOP22125V022122
1189095665,254133,KOTHMGP22115V022122
1877762944,997088,BAJHLGP22020V022122
1041971084,211590,ICITIDP22081V042122
1372797362,516301,SHAHLIP22030V062122
4340891233,421043,IFFHLIA22178V012122
3031337972,657399,HDFHLGP22022V032122
6011418679,535895,NBHHLIA22175V012122
8013363451,392478,HDFHLGP22144V032122
3773662430,833566,UIIHLIP22187V032122
5981082226,895163,ICITIOP22078V042122
9840031734,114738,NBHHLIP22155V032122
1123992903,232762,SBIHLIP22158V012122
6165943784,385773,CHOHLIP21017V012122
5202324234,521433,BAJHLGP22165V012122
7014565105,893729,NIAPAIP22003V012122 
6355072534,243701,BAJTGOP22123V022122
3834787881,203903,SHAHLGP22134V012122
8394263687,29685,NAVHLGP22064V032122
5990655563,394171,FGIHLGP22111V032122
5670165745,795543,SHAHLIP22036V042122
8613325338,600137,BAJTIDP22129V022122
1024294335,14361,UIIHLGP22150V032122
6479071495,352122,UIIHLIP22180V042122
2061894425,111276,NBHHLIA22175V012122
9593984523,543946,SHAHLIP22027V032122
7400390547,181429,BAJTIOP22121V022122
8559299358,304947,FGIHLGP22108V022122
3009239351,467812,IFFHLIA22178V012122
6447084662,230558,BAJHLGP22020V022122
8189714315,484882,CHIHLIP22071V012122
8439152507,862813,SHAHLIP22031V022122
8364690429,608220,UIIHLGP22008V032122
1243363842,671764,NAVHLIP22062V032122
4982602852,520102,NAVHLGP22064V032122
7631635493,636033,OICHLIP21578V012021
3933187334,366476,UIIHLGP22008V032122
2200565443,430425,BAJTGDP22120V022122
7367547809,146318,HDFTGOP22050V022122
6221774480,119015,BAJTIOP22122V022122
1874797434,471566,NBHHLGP22117V012122
2429244490,321835,ICIPAGP22088V042122
4531831759,633964,ADIHLAP21589V012021
1461205418,932134,ICIPAIP22091V042122
4129528487,195996,CHOHLIP21017V012122
2862212561,71214,NBHHLGP22157V032122
9242849311,696696,BAJHLGP22020V022122
4275893886,736824,NBHHLIA22175V012122
4500771149,716914,ICIHLIP22131V012122
3745107978,255593,ICITIOP22093V032122
5452693326,203868,BAJTIOP22122V022122
3418306150,259398,NBHHLIP22151V012122
6571298839,725169,SHAHLIP22031V022122
7869698373,764905,HDFHLIP21005V022122
6153356387,881533,SBIPAGP22181V012122
4397785320,2441,GODPAGP22191V012122
3823922022,323585,SHAHLIP22028V072122
7461068194,572929,NAVTGBP22066V032122
5106168167,468999,NBHHLGP22154V012122
8940597285,956286,KOTHLGP22099V042122
4783534810,649404,CHOHLIP21017V012122
9749521543,361483,HDFTIOP22056V022122
6429809231,841423,HDFTGBP22159V012122
6641818160,405058,ADIHLAP21590V012021
7073882798,161951,NAVHLIP22059V032122
9670480723,387583,HDFTGBP22159V012122
8231887417,610708,NAVHLIP22059V032122
3256545608,549478,NAVHLGP22069V032122
9898430859,280966,OICHLGP22026V012122
5100601127,878088,FGIHLIP22013V022122
7164068464,782941,HDFHLGP21002V022122
3160102531,259834,SHAHLGP22134V012122
9261116413,3878,HDFHLIA22141V032122
8139099327,860615,BAJTGDP22120V022122
2482886106,891245,LIBTGDP22098V012122
2082499322,302262,BAJHLIP22019V022122
5520018526,868530,NAVPAGP22065V032122
9106660812,934183,HDFHLGP22142V032122
4459539415,644624,KOTHLIP22057V052122
4068301497,116469,TATHLGP21004V032122
1990447894,930283,ACKPAIP21638V012021
1747692245,140737,KOTHLGP22099V042122
9126934030,902640,SHAHLIP22032V052122
3365763817,288108,UIIHLIP22070V042122 
9954577561,257600,BAJTGDP22120V022122
9334541704,284862,BAJHLGP22165V012122
2566306138,475800,SHAHLIP22037V062122 
6492339441,924103,TATPMIP22009V012122 
6709344764,639244,ADIHLAP21588V012021
6319562116,603900,NBHHLIA22164V012122
4775986309,900364,BAJTGOP22172V012122
5897993230,37981,UIIHLGP22018V012122
1444863479,490574,CHIHLIP22047V012122
1751156807,314108,FGIHLIP22189V032122
6694551083,627662,NBHHLIA22175V012122
1557108326,775787,ICIHLGP22084V042122
5619774088,23524,ICITGDP22082V032122
9139035491,533003,BAJHLGP22020V022122
9425184462,787748,ICIHLGP22084V042122
3943433008,791018,NAVHLGP22064V032122
5102235815,415642,UIIHLIP22187V032122
6945217603,518494,GODPAGP22103V032122
2092762956,722523,ADIHLAP21590V012021
9969358904,757038,MAXHLGP22046V012122
2645162830,104378,UNIHLGP22074V012122
9905273708,90753,HDFHLGP22142V032122
4154356141,477777,HDFHLGP22022V032122
5769386473,899961,UNIHLGP22161V012122
1437819458,621693,FGIHLGP22109V032122
7694907030,937504,BAJHLIP22024V032122
6122567641,258426,UIIHLIP22070V042122 
7098166783,598569,ICIHLGP22084V042122
8187173161,893259,ICIHLIP22100V032122
6520344968,201972,ICIPAIP22091V042122
3248123348,941272,HDFHLGP22144V032122
8628525989,146517,CHIPAGP22044V012122
2183867332,692632,BAJHLIP22024V032122
2418414251,961018,IFFHLIA22178V012122
6917597020,826721,OICHLIP21578V012021
4616621377,289286,RQBPAGP22113V012122
2979969778,216728,BAJHLIA22169V012122
6553186950,845779,ADIPAIP21628V012021
9902352651,375539,NBHHLIP22156V032122
9185732631,384629,BAJTIOP22121V022122
3793587397,31113,NBHHLIP22155V032122
7054571584,582235,SHAHLGP22041V022122
4878980999,959102,TATHLGP21004V032122
4013248646,807912,BAJTIOP22121V022122
5295358514,359259,HDFHLGP22142V032122
9921407610,716570,NAVPAIP22058V032122
5513096152,586607,NAVHLIP22133V012122
5016318459,815282,NAVHLIP22062V032122
